EVTNAME2111036;$FROMCOUNTRY$ Demands our Vassalisation;;;;;;;;;;;;;;
EVTDESC2111036;The $FROMCOUNTRY_ADJ$ government has handed our representatives an ultimatum which amounts to Tibet being reduced to a mere client state of $FROMCOUNTRY$. This is obviously hugely insulting, but there is also the matter of the vast manpower of $FROMCOUNTRY$ compared to $COUNTRY$. We need to consider our next move wisely, taking into account that $FROMCOUNTRY$ could have declared a war war of conquest us without even offering vassalisation.;;;;;;;;;;;;;;
EVTOPTA2111036;A hard pill to swallow, but vassalisation is the only realistic option.;;;;;;;;;;;;;;
EVTOPTB2111036;We will not be reduced to a vassal!;;;;;;;;;;;;;;
EVTNAME2111037;$FROMCOUNTRY$ Accepts Vassalisation;;;;;;;;;;;;;;
EVTDESC2111037;The $FROMCOUNTRY_ADJ$ government has accepted our reasonable offer of vassalisation, and our two countries can look to a safer and stronger future as friends and allies.;;;;;;;;;;;;;;
EVTOPTA2111037;Ten thousand years!;;;;;;;;;;;;;;
EVTNAME2111038;$FROMCOUNTRY$ Rejects Vassalisation;;;;;;;;;;;;;;
EVTDESC2111038;The $FROMCOUNTRY_ADJ$ government has refused our reasonable offer of vassalisation - there is now only one way out of this crisis, and it involves the loss of countless $COUNTRY_ADJ$ and $FROMCOUNTRY_ADJ$ lives.;;;;;;;;;;;;;;
EVTOPTA2111038;For $COUNTRY$!;;;;;;;;;;;;;;
EVTNAME2111071;Discontent Among the Granjeros;;;;;;;;;;;;;;
EVTDESC2111071;The collapse of much of the Spanish and Portuguese colonial empires in the 18th century has allowed $COUNTRY$, as well as Britain and Italy, to expand into former Iberian colonial possessions in southern Africa. While we have established our control over those territories, the local population, known as Granjeros, or Farmers, remains largely defiant of our control. In typical European fashion, they view us as inferior to them and calls for Granjero self-governance, or outright independence, are growing.;;;;;;;;;;;;;;
EVTOPTA2111071;Let them govern themselves.;;;;;;;;;;;;;;
EVTOPTB2111071;This is not an option.;;;;;;;;;;;;;;
EVTNAME2111072;The Republic of Sudáfrica;;;;;;;;;;;;;;
EVTDESC2111072;Discontent among the European population of $COUNTRY$, descendents of Portuguese and Spanish settlers in their conquered former south African domains, known as Granjeros, have boiled over into open violence. White settlers have overthrown the local administration in the southernmost provinces and declared an independent republic. A mass exodus of whites from $COUNTRY$ has seen the local Granjero population greatly reduced, although large numbers of white settlers still remain in $COUNTRY$, refusing to abandon the former colonies to so-called uncivilised powers.;;;;;;;;;;;;;;
EVTOPTA2111072;Damnation!;;;;;;;;;;;;;;
EVTNAME2111073;The Kilwan Menace;;;;;;;;;;;;;;
EVTDESC2111073;Having emancipated ourselves from the rule of the Kilwa Sultanate, we must ensure that $COUNTRY$ retains her independence. To this end, we should seek an alliance with our European neighbours.;;;;;;;;;;;;;;
EVTOPTA2111073;Send envoys immediately.;;;;;;;;;;;;;;
EVTNAME2111074;$FROMCOUNTRY$ Requests Alliance;;;;;;;;;;;;;;
EVTDESC2111074;Having emancipated themselves from the rule of the Kilwa Sultanate, $FROMCOUNTRY_ADJ$ authorities are desperately trying to retain the independence of $FROMCOUNTRY$ and deter a Kilwan invasion. To this end, they seek an alliance with us.;;;;;;;;;;;;;;
EVTOPTA2111074;We will accept.;;;;;;;;;;;;;;
EVTOPTB2111074;This is not a problem of ours.;;;;;;;;;;;;;;
EVTNAME2111091;Widespread Instability in $COUNTRY$;;;;;;;;;;;;;;
EVTDESC2111091;The situation in the provinces is becoming increasingly uncotrollable. There are reports of vast networks of revolutionaries plotting the overthrow of $COUNTRY_ADJ$ rule, and that does not even factor in Western interventionism! Violance among the ethnic groups is becoming commonplace, and $COUNTRY$ is bursting at the seams - so much so that the Great Powers have taken it upon themselves to resolve this issue for us. And also without us.;;;;;;;;;;;;;;
EVTOPTA2111091;More damned Western interventionism!;;;;;;;;;;;;;;
EVTNAME2111092;Mamluk Instability;;;;;;;;;;;;;;
EVTDESC2111092;The situation in the provinces of the Mamluk Sultanate is becoming increasingly uncotrollable. Violance among the ethnic groups is becoming commonplace, and $COUNTRY$ is bursting at the seams. A violent implosion of the Mamluk state would negatively impact all the powers with interests in the Near East, and so it is best that the Great Powers deal with the issue instead of leaving it to the Mamluks themselves.;;;;;;;;;;;;;;
EVTOPTA2111092;Sounds reasonable.;;;;;;;;;;;;;;
EVTNAME2111093;The Mamluk Question;;;;;;;;;;;;;;
EVTDESC2111093;The so-called Mamluk Question has become a prominent topic at ongoing summit on African affairs. The situation in the provinces of the Mamluk Sultanate is becoming increasingly uncotrollable. Violance among the ethnic groups is becoming commonplace, and the country is bursting at the seams. A violent implosion of the Mamluk state would negatively impact all the powers with interests in the Near East, and so it is best that the Great Powers deal with the issue instead of leaving it to the Mamluks themselves.;;;;;;;;;;;;;;
EVTOPTA2111093;Sounds reasonable.;;;;;;;;;;;;;;
EVTNAME2111094;The Mamluk Question;;;;;;;;;;;;;;
EVTDESC2111094;The so-called Mamluk Question has become a prominent topic at ongoing summit on African affairs, and the $FROMCOUNTRY_ADJ$ government has suggested it be resolved at the conference. The situation in the provinces of the Mamluk Sultanate is becoming increasingly uncotrollable. Violance among the ethnic groups is becoming commonplace, and the country is bursting at the seams. A violent implosion of the Mamluk state would negatively impact all the powers with interests in the Near East, and so it is best that the Great Powers deal with the issue instead of leaving it to the Mamluks themselves.;;;;;;;;;;;;;;
EVTOPTA2111094;The breakup of the Sultanate has been a long time coming.;;;;;;;;;;;;;;
EVTOPTB2111094;A strong Mamluk state is desirable.;;;;;;;;;;;;;;
EVTNAME2111095;The Mamluks Supported;;;;;;;;;;;;;;
EVTDESC2111095;The Great Powers have decided to support $COUNTRY$ and its territorial integrity. For now it seems that Western support has saved the Sultanate, but it remains to be seen whether the rising tide of nationalism within $COUNTRY$ will make the issue resurface soon.;;;;;;;;;;;;;;
EVTOPTA2111095;Ya hala!;;;;;;;;;;;;;;
EVTNAME2111096;The Breakup of $COUNTRY$;;;;;;;;;;;;;;
EVTDESC2111096;The Great Powers have decided to break up $COUNTRY$. In the dark corridors of European capitals, without the involvement of any $COUNTRY_ADJ$ representatives, the Sultanate was dismembered to serve Western interests.;;;;;;;;;;;;;;
EVTOPTA2111096;A dark day in $COUNTRY_ADJ$ history!;;;;;;;;;;;;;;
EVTNAME2111097;The Dismantlement of $COUNTRY$;;;;;;;;;;;;;;
EVTDESC2111097;The Great Powers have decided to completely dismantle $COUNTRY$. In the dark corridors of European capitals, without the involvement of any $COUNTRY_ADJ$ representatives, the Sultanate was dismembered to serve Western interests.;;;;;;;;;;;;;;
EVTOPTA2111097;A dark day in $COUNTRY_ADJ$ history!;;;;;;;;;;;;;;
EVTNAME2111098;$COUNTRY_ADJ$ Independence;;;;;;;;;;;;;;
EVTDESC2111098;Following the decision of the Great Powers to dismantle the Mamluk Sultanate, $COUNTRY$ has emerged as an independent nation. What does the future hold for us?;;;;;;;;;;;;;;
EVTOPTA2111098;Only greatness!;;;;;;;;;;;;;;
EVTNAME2111099;Our Future;;;;;;;;;;;;;;
EVTDESC2111099;The recent conference which dismantled our Sultanate has come to an end. Not satisfied with the damage they have already done, the Western powers are now deciding our own future. Opinions range from our being turned into a Western colony, to full independence.;;;;;;;;;;;;;;
EVTOPTA2111099;May Allah have mercy on their souls for what they did!;;;;;;;;;;;;;;
EVTNAME2111102;The Future of $FROMCOUNTRY$;;;;;;;;;;;;;;
EVTDESC2111102;The recent conference which dismantled $FROMCOUNTRY$ has come to an end, and the other Great Powers have agreed that it is within our remit to decide the Mamluks' future. There are three schools of thought on the issue, and we must choose wisely - or risk a costly war.;;;;;;;;;;;;;;
EVTOPTA2111102;Vassalisation seems to be the most reasonable option.;;;;;;;;;;;;;;
EVTOPTB2111102;Annexation will provide the most benefits.;;;;;;;;;;;;;;
EVTOPTC2111102;Let them govern themselves!;;;;;;;;;;;;;;
EVTNAME2111103;The Future of $FROMCOUNTRY$;;;;;;;;;;;;;;
EVTDESC2111103;The recent conference which dismantled the Mamluks has created a number of new states, and the other Great Powers have agreed that it is within our remit to decide future of $FROMCOUNTRY$. There are three schools of thought on the issue, and we must choose wisely - or risk a costly war.;;;;;;;;;;;;;;
EVTNAME2110151;The Residential School System;;;;;;;;;;;;;;
EVTDESC2110151;It has been suggested that the $COUNTRY_ADJ$ government set up a number of special schools for the "re-education" of the indigenous peoples inside our borders. The more left-wing amost the government have raised serious concerns about these programmes, particularly given the fact that children's attendance to these residential schools will not be optional, but the reactionary and nationalist factions insist that it is necessary in order to ensure national unity and a proper Western education.;;;;;;;;;;;;;;
EVTOPTA2110151;Let's do it.;;;;;;;;;;;;;;
EVTOPTA2110151;No, it isn't right.;;;;;;;;;;;;;;
EVTNAME2110152;Abolishing the Residential School System;;;;;;;;;;;;;;
EVTDESC2110152;The $COUNTRY_ADJ$ government's policy of establishing residential schools for indigenous people has caused untold emotional and physical damage to our indigenous population. It is time to abolish the system and begin the healing process.;;;;;;;;;;;;;;
EVTOPTA2110152;Enough!;;;;;;;;;;;;;;
EVTNAME2110153;The Horrors of the $COUNTRY_ADJ$ Residential School System;;;;;;;;;;;;;;
EVTDESC2110153;An explosive government report has been leaked in $COUNTRY$, detailing the methods used by schools in order to indoctrinate indigenous children into Western culture by severing them from their indigenous heritage in a network of schools colloquially called the 'residential school system'. The report also lists widespread abuse, malnourishment, and a general lack of care for the welfare of the children. There are also instances of resident children perishing while in the schools - causing outrage among the population of not only $COUNTRY$, but the entire world.;;;;;;;;;;;;;;
EVTOPTA2110153;This is unconscionable!;;;;;;;;;;;;;;
EVTNAME2111141;$CAPITAL$ on the Verge of Revolution;;;;;;;;;;;;;;
EVTDESC2111141;The revolutionary wave that has swept through the Mediterranean, first in the Mamluks of all places, and then in Portugal, France, and most recently Italy, is now rampant in Austria. We tried in vain to stop the spread of revolutionary ideas, but since the dismantlement of much of the Austrian empire by Italy in the war of 1809-1815, revolutionary and anti-monarchist ideas have spread like wildfire through the cities and much of the countryside. Vienna is a powder keg on the verge of a cataclysmic explosion, and it is no longer a matter of if there will be an Austrian Revolution, but when.;;;;;;;;;;;;;;
EVTOPTA2111141;We must defend the Emperor!;;;;;;;;;;;;;;
EVTOPTB2111141;Es lebe die Österreichische Republik!;;;;;;;;;;;;;;
EVTNAME2111142;The Austrian Revolution;;;;;;;;;;;;;;
EVTDESC2111142;Revolution has gripped the streets of $CAPITAL$, the latest in a string of European capitals to fall to Radical rebels. Despite a concerted effort by the Imperial authorities to stop any attempts at Revolution, the Austrian monarchy has been deposed and a Republic proclaimed. The Imperial government and its loyalist troops resisted, and so Karl I has been publicly executed for crimes against the Austrian nation. The new administration swiftly abolished the last remnants of feudalism, enacted democratic reform, and moved to secure the safety of the new Republic.;;;;;;;;;;;;;;
EVTOPTA2111142;The horror!;;;;;;;;;;;;;;
EVTNAME2111143;The Triumph of the Revolution;;;;;;;;;;;;;;
EVTDESC2111143;Despite the best efforts of the Imperial government, Revolutionary banners now fly over $CAPITAL$. The Austrian monarchy has been deposed and a Republic proclaimed, which swiftly abolished the last remnants of feudalism, enacted democratic reform, and moved to secure the safety of the new Republic.;;;;;;;;;;;;;;
EVTOPTA2111143;Es lebe die Österreichische Republik!;;;;;;;;;;;;;;
EVTNAME2111144;The End of the Revolution;;;;;;;;;;;;;;
EVTDESC2111144;With the glory days of the Revolution now behind us, it is becoming increasingly hard to maintain an almost absolute Radical hold on power in $COUNTRY$. Though the Radical factions have been campainging against liberalisation, fearing an eventual return to monarchism, the anti-Radical voices have won out.;;;;;;;;;;;;;;
EVTOPTA2111144;To the future!;;;;;;;;;;;;;;
vienna.001.T;Tensions in Austria;;;;;;;;;;;;;;
vienna.001.D;Since the dismantlement of the Holy Roman Empire and its Imperial hegemon, Austria, central Europe and the balkans have been plunged into chaos. Austria is a powderkeg of discontent, Bulgaria has emerged as a regional troublemaker by conquering parts of Serbia and Hungary through sheer skill, and northern Germany remains a collection of bickering principalities and kingdoms. Though the tide of Revolution sweeping through the continent is at this point unstoppable, it has been suggested that we host an international summit of the Great Powers in order to some semblance of order.;;;;;;;;;;;;;;
vienna.001.1;We will host this summit in $CAPITAL$.;;;;;;;;;;;;;;
vienna.001.2;We are not interested in hosting this.;;;;;;;;;;;;;;
vienna.002.T;A Summit of Great Powers in $FROMCOUNTRY$;;;;;;;;;;;;;;
vienna.002.D;Since the dismantlement of the Holy Roman Empire and its Imperial hegemon, Austria, central Europe and the balkans have been plunged into chaos. Austria is a powderkeg of discontent, Bulgaria has emerged as a regional troublemaker by conquering parts of Serbia and Hungary through sheer skill, and northern Germany remains a collection of bickering principalities and kingdoms. Though the tide of Revolution sweeping through the continent is at this point unstoppable, the $FROMCOUNTRY_ADJ$ government has stated its intention to host an international summit of the Great Powers in order to some semblance of order.;;;;;;;;;;;;;;
vienna.002.1;We will attend.;;;;;;;;;;;;;;
vienna.002.2;We have other matters to attend to.;;;;;;;;;;;;;;
vienna.003.T;The Congress of $CAPITAL$ Begins;;;;;;;;;;;;;;
vienna.003.D;Diplomatic representatives of the Great Powers of Europe have gathered in $CAPITAL$ today to begin formal talks over tensions in Central and Eastern Europe and the Balkans. Discussions over the Imperial possessions of the Great Powers in the region, particularly those of France and Italy, are off the table - nor have most of the nations whose fate is to be decided by the Congress of $CAPITAL$ been invited.;;;;;;;;;;;;;;
vienna.003.1;Enough chit-chat, let's get down to business.;;;;;;;;;;;;;;
vienna.004.T;The Austrian Collapse;;;;;;;;;;;;;;
vienna.004.D;The first order of business at the Congress is the issue of Austria, which has had a spectacular fall from grace in just a single generation. Where once it ruled over an empire spanning Central Europe and much of the Balkans, and headed the Holy Roman Empire, it now lies dismembered, humiliated at the hands of a revanchist Italian Republic, and tittering on the brink of total anarchy. There are three possible solutions to the issue: give Austria the right to reassert her dominance over the South Germans and keep her Balkan possessions, only allow her to reassert herself in Central Europe, or dismantle her completely.;;;;;;;;;;;;;;
vienna.004.1;Restoration would ensure stability.;;;;;;;;;;;;;;
vienna.004.2;Only allow Austria to reassert herself locally.;;;;;;;;;;;;;;
vienna.004.3;Austria has proven herself incapable of keeping order - dismantle her.;;;;;;;;;;;;;;
vienna.005.T;Austria Supported;;;;;;;;;;;;;;
vienna.005.D;The Great Powers have decided to allow Austria to reassert her control over both the South Germans and the territories she how holds in the Balkans and elsewhere. Fears of a dismantlement of the country can now be put to rest.;;;;;;;;;;;;;;
vienna.005.1;Hurrah!;;;;;;;;;;;;;;
vienna.006.T;Austria Dismembered;;;;;;;;;;;;;;
vienna.006.D;The Great Powers have decided to allow Austria to reassert her control over the South Germans, for the sake of local stability and for ensuring she remains a relevant regional power. She will not be allowed, however, to keep her possessions in the Balkans.;;;;;;;;;;;;;;
vienna.006.1;We must accept the demands.;;;;;;;;;;;;;;
vienna.006.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.007.T;Austria Dismantled;;;;;;;;;;;;;;
vienna.007.D;The Great Powers have given in to their darkest desires, and completely dismantled the Austrian state - apparently, anarchy and squabbling between a myriad states is more desirable that a relatively harmless, but stable, Austrian-led South German state. Austria will now be restricted to those few territories which once were the core of the Habsburg realm.;;;;;;;;;;;;;;
vienna.007.1;We must accept the demands.;;;;;;;;;;;;;;
vienna.007.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.008.T;$FROMCOUNTRY$ Refuses the Demands of the Congress of $CAPITAL$!;;;;;;;;;;;;;;
vienna.008.D;The $FROMCOUNTRY_ADJ$ government has flat-out refused the demands of the Congress of $CAPITAL$! There seems to be way to enforce them now, other than humiliating $FROMCOUNTRY$ on the battlefield, all in the service of continental stability of course.;;;;;;;;;;;;;;
vienna.008.1;They will pay for this!;;;;;;;;;;;;;;
vienna.014.T;The Bulgarian Juggernaut;;;;;;;;;;;;;;
vienna.014.D;The Balkan states, having first won their independence from a crumbling Austria during the Austro-Italian War of 1809-1819, immediately descended into warfare as tensions between Serbia and Bulgaria boiled over. Bulgaria, aided by Russia, managed to secure significant gains from the nascent Serbian state in 1815. Three years later, Bulgaria and Russia launched a joint invasion of Bosnia, aiming to increase Bulgarian control over more south Slavic territory. In the aftermath of these wars, Bulgaria and Russia have managed to extend Bulgarian control as far north as Hungary, but at the cost of regional stability and peace.;;;;;;;;;;;;;;
vienna.014.1;A strong Bulgarian state would be beneficial.;;;;;;;;;;;;;;
vienna.014.2;We do not care either way.;;;;;;;;;;;;;;
vienna.014.3;Return the conquered lands to Serbia, Hungary, and Bosnia.;;;;;;;;;;;;;;
vienna.015.T;The Bulgarian Compromise;;;;;;;;;;;;;;
vienna.015.D;The Great Powers have decided that a strong Bulgarian state in the Balkans is in their interests, as it will guarantee peace and stability. They have agreed that Bulgaria should be allowed to keep some of the lands she has conquered between 1815 and 1819, but have also demanded the return of some of the conquered territory to Serbia and Hungary in order to ease tensions and ensure a regional balance of power. They have also agreed that Serbia should be allowed to annex Bosnia.;;;;;;;;;;;;;;
vienna.015.1;Not the best we would have hoped for.;;;;;;;;;;;;;;
vienna.015.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.016.T;Bulgaria Dismembered;;;;;;;;;;;;;;
vienna.016.D;The Great Powers have decided that the recent expansion of Bulgaria into Hungarian, Serbian, and Bosnian lands has destabilised the region too greatly, and that the only way to ensure regional stability is to force a return of most of the conquered lands back to Hungary, Serbia, and Bosnia. Bulgaria will be allowed to keep some of her conquered territory, but she will be greatly reduced in size.;;;;;;;;;;;;;;
vienna.016.1;We must accept the demands.;;;;;;;;;;;;;;
vienna.016.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.017.T;Bulgaria Dismantled;;;;;;;;;;;;;;
vienna.017.D;The Great Powers have decided that the recent expansion of Bulgaria into Hungarian, Serbian, and Bosnian lands has destabilised the region too greatly, and that the only way to ensure regional stability is to force a return of all of the conquered lands back to Hungary, Serbia, and Bosnia. Bulgaria will henceforth be cut down to size and reduced solely to Balkan provinces with a Bulgarian minority, in line with the general trend in post-Revolutionary Europe of creating nation-states.;;;;;;;;;;;;;;
vienna.017.1;We must accept the demands.;;;;;;;;;;;;;;
vienna.017.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.024.T;Bohemian Expansionism;;;;;;;;;;;;;;
vienna.024.D;Taking advantage of the collapse of the Habsburg Empire over the last twenty years, Bohemia has embarked on a series of expansionist military campaigns in continental Europe with the aim of reclaiming her title as a major player in continental affairs. Bohemian expansionism has worried primarily Italy and Russia, who view an aggressive Bohemian state as a threat to their regional interests. As with the Balkans, Bohemian conquests in territories inhabited by Germans and Poles has created explosive tensions, and threatens the stability of all states in central Europe.;;;;;;;;;;;;;;
vienna.024.1;A strong Bohemia will ensure stability.;;;;;;;;;;;;;;
vienna.024.2;We do not care either way.;;;;;;;;;;;;;;
vienna.024.3;Cut Bohemia down to a more manageable size.;;;;;;;;;;;;;;
vienna.025.T;Bohemia Supported;;;;;;;;;;;;;;
vienna.025.D;The Great Powers have decided that a strong Bohemian state in central Europe will offer the best way to ensure stability. To that end, they have agreed that recent Bohemian conquests on the continent should be recognised as valid Bohemian land, and left in the control of a strong Bohemian state.;;;;;;;;;;;;;;
vienna.025.1;Hurrah!;;;;;;;;;;;;;;
vienna.026.T;Bohemia Dismembered;;;;;;;;;;;;;;
vienna.026.D;The Great Powers have decided that Bohemian expansionism poses a serious threat to the stability of continental Europe, and have demanded that the Bohemian administration return the lands it has recently conquered from Poland and her other neighbours over the past two decades. Additionally, the Congress decreed that a stronger Ausburg and Saxony are also desirable.;;;;;;;;;;;;;;
vienna.026.1;We must accept the demands.;;;;;;;;;;;;;;
vienna.026.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.027.T;Bohemia Dismantled;;;;;;;;;;;;;;
vienna.027.D;The Great Powers have decided that Bohemian expansionism poses a terminal threat to the stability of continental Europe, and have demanded that near-dismantlement of the Bohemian state in favour of a more balance series of minor continental powers, none of which could pose any serious threat to the Great Powers.;;;;;;;;;;;;;;
vienna.027.1;We must accept the demands.;;;;;;;;;;;;;;
vienna.027.2;We will not accept this humiliation!;;;;;;;;;;;;;;
vienna.034.T;Dutch Unionism;;;;;;;;;;;;;;
vienna.034.D;In the spirit of nationalism that is sweeping through the continent of Europe, the small state of Holland is pressuring the Great Powers to allow it to unify the various lands of the Dutch people into a single state, to be called the Netherlands. Dutch officials are going so far so as to suggest that this new state could include the Flemish people of Liège, or could even fully annex the state of Liège entirely and bring the French-speaking Waloons under Dutch domination. France in particular is not keen on this idea, as they view a potential unified Dutch state to be primarily in the interests of the United Kingdom.;;;;;;;;;;;;;;
vienna.034.1;We favour an expanded Holland only.;;;;;;;;;;;;;;
vienna.034.2;Allow the creation of the Netherlands, but without the Waloons.;;;;;;;;;;;;;;
vienna.034.3;Allow the Netherlands to fully annex Liège.;;;;;;;;;;;;;;
vienna.035.T;Greater Holland Unified;;;;;;;;;;;;;;
vienna.035.D;The Great Powers have decided that the various small Dutch states in the Low Countries should be annexed by Holland, in order to ensure regional stability and to facilitate greater trade and development. Hopes of a united Netherlands, or even the annexation of Liège, have been dashed.;;;;;;;;;;;;;;
vienna.035.1;Lang leve Holland!;;;;;;;;;;;;;;
vienna.036.T;Annexation by Holland;;;;;;;;;;;;;;
vienna.036.D;In line with the recent Congress of the Great Powers, the $FROMCOUNTRY_ADJ$ government has demanded that we comply with the decisions of the congress and peacefully surrended our authority over to them.;;;;;;;;;;;;;;
vienna.036.1;We have no choice but to comply.;;;;;;;;;;;;;;
vienna.036.2;We will not be annexed just like that!;;;;;;;;;;;;;;
vienna.037.T;The Netherlands Created;;;;;;;;;;;;;;
vienna.037.D;The Great Powers have decided that all Dutch-speaking peoples in the Low Countries should be unified into a single Dutch state, to be called the Netherlands. To the great dissatisfaction of Liège, they have agreed to allow the new state to annex the Flemish-speaking parts of the country, including the city of Brussels.;;;;;;;;;;;;;;
vienna.037.1;Lang leve Nederland!;;;;;;;;;;;;;;
vienna.038.T;The Greater Netherlands Created;;;;;;;;;;;;;;
vienna.038.D;The Great Powers have decided that all Dutch-speaking peoples in the Low Countries should be unified into a single Dutch state, to be called the Netherlands. To the surprise of many, they have also agreed to allow the new state to annex the theocratic state of Liège and its large number of Dutch-speaking inhabitants, to the great dissatisfaction of the French-speaking Waloons.;;;;;;;;;;;;;;
vienna.038.1;Lang leve Nederland!;;;;;;;;;;;;;;
vienna.044.T;The German Question;;;;;;;;;;;;;;
vienna.044.D;The final big issue to be resolved at the ongoing conference is that of Germany. Until the dissolution of the Holy Roman Empire at the hands of Italy, the various German states were quasi-united into a loose confederation. Over the past two decades, however, the region has dissolved into armed conflict. We can re-establish a German Confederation, but this could lead to calls for more German unification - a unified Germany could pose a threat to the current balance of power.;;;;;;;;;;;;;;
vienna.044.1;Support a new German Confederation.;;;;;;;;;;;;;;
vienna.044.2;We cannot support this.;;;;;;;;;;;;;;
vienna.045.T;German Confederation Created;;;;;;;;;;;;;;
vienna.045.D;The Great Powers have decided to put an end to German infighting by creating a new German Confederation to take the place of the old Holy Roman Empire. It is hoped that this new loose confederacy of independent states will bring stability to the region. Others fear that this could be the spark that ignites the powderkeg of pan-Germanism.;;;;;;;;;;;;;;
vienna.045.1;Es lebe die deutsche Einheit!;;;;;;;;;;;;;;
vienna.046.T;Hopes for a German Confederation Quashed;;;;;;;;;;;;;;
vienna.046.D;The Great Powers have decided that any attempt at even a loose confederacy of German states could be the spark that ignites the powderkeg of pan-Germanism - something that the Great Powers cannot allow as it would bring on a major realignment in the continental balance of power. The German states will stay disunited for now.;;;;;;;;;;;;;;
vienna.046.1;A major setback to German aims!;;;;;;;;;;;;;;
vienna.054.T;Continental Spheres of Influence;;;;;;;;;;;;;;
vienna.054.D;The Conference of the Great Powers is drawing to a close, as the participants have began to agree their respective spheres of influence. The initial drawing of spheres on the continent is expected to be easy, as there is general agreement among the Great Powers concerning many countries, but fierce negotiations are expected when the discussions shift towards more minor states.;;;;;;;;;;;;;;
vienna.054.1;More imperialism, great.;;;;;;;;;;;;;;
vienna.055.T;The Great Powers and $COUNTRY$;;;;;;;;;;;;;;
vienna.055.D;The Great Powers are currently discussing whose sphere of influence $COUNTRY$ should be a part of. We are not privy to those discussions, and much to the dissatisfaction of our government it is expected that the Great Powers will just declare to us the result of their discussions.;;;;;;;;;;;;;;
vienna.055.1;More imperialism, great.;;;;;;;;;;;;;;
vienna.099.T;The End of the Conference of $CAPITAL$;;;;;;;;;;;;;;
vienna.099.D;The Congress of $CAPITAL$ has finally come to an end, as the Great Powers are now more or less satisfied with what was agreed. Hopefully it will ensure stability and peace on the continent, although it has been agreed that force may be used against states which refuse to comply with the agreements signed at $CAPITAL$.;;;;;;;;;;;;;;
vienna.099.1;For a safe and secure society!;;;;;;;;;;;;;;
SIS.001.T;The Shanghai International Settlement;;;;;;;;;;;;;;
SIS.001.D;The top $COUNTRY_ADJ$ economic advisers have suggested that $COUNTRY$ establish an international settlement in the Chinese Treaty Port of Shanghai, which is currently leased to the $COUNTRY_ADJ$ government. They claim that, by ceding the territory to a local administration made up of the commercial interests of various European powers, it will be possible to increase the profit extracted from the territory many times over, thanks to free trade.;;;;;;;;;;;;;;
SIS.001.1;Let's do it.;;;;;;;;;;;;;;
SIS.001.2;Shanghai is $COUNTRY_ADJ$!;;;;;;;;;;;;;;
SIS.002.T;A Concession in Shanghai;;;;;;;;;;;;;;
SIS.002.D;We have decided to petition for a concession at the Shanghai International Settlement. This could potentially be very lucrative for us.;;;;;;;;;;;;;;
SIS.002.1;Send the application.;;;;;;;;;;;;;;
SIS.003.T;$FROMCOUNTRY_ADJ$ Concession in Shanghai?;;;;;;;;;;;;;;
SIS.003.D;The $FROMCOUNTRY_ADJ$ government has decided to petition for a concession at the Shanghai International Settlement, where we hold a minor recognised concession. Should we allow them to gain a concession themselves, and take a share of the profits from trade with China?;;;;;;;;;;;;;;
SIS.003.1;Give them a concession.;;;;;;;;;;;;;;
SIS.003.2;Not at present.;;;;;;;;;;;;;;
SIS.004.T;$FROMCOUNTRY_ADJ$ Concession in Shanghai?;;;;;;;;;;;;;;
SIS.004.D;The $FROMCOUNTRY_ADJ$ government has decided to petition for a concession at the Shanghai International Settlement, where we hold a major recognised concession. Should we allow them to gain a concession themselves, and take a share of the profits from trade with China?;;;;;;;;;;;;;;
SIS.004.1;Give them a minor concession.;;;;;;;;;;;;;;
SIS.004.2;Give them a major concession.;;;;;;;;;;;;;;
SIS.004.3;Not at present.;;;;;;;;;;;;;;
SIS.005.T;Concession Refused;;;;;;;;;;;;;;
SIS.005.D;The powers with control over the Shanghai International Settlement have decided not to allow us to set up a $COUNTRY_ADJ$ zone within the territory controlled by the SIS.;;;;;;;;;;;;;;
SIS.005.1;We don't need them anyway!;;;;;;;;;;;;;;
SIS.006.T;Minor Concession Allowed;;;;;;;;;;;;;;
SIS.006.D;The powers with control over the Shanghai International Settlement have decided to allow us to set up a small $COUNTRY_ADJ$ zone within the territory controlled by the SIS. This will mean fewer profits, but also potentially fewer losses.;;;;;;;;;;;;;;
SIS.006.1;Not as good as it could have been, but better than nothing.;;;;;;;;;;;;;;
SIS.007.T;Major Concession Allowed;;;;;;;;;;;;;;
SIS.007.D;The powers with control over the Shanghai International Settlement have decided to allow us to set up a major $COUNTRY_ADJ$ zone within the territory controlled by the SIS. This will mean greater profits, but also potentially greater losses.;;;;;;;;;;;;;;
SIS.007.1;Splendid!;;;;;;;;;;;;;;
SIS.008.T;The $YEAR$ Financial Report;;;;;;;;;;;;;;
SIS.008.D;Every few years, the municipal administration of the Shanghai International Settlement redistributes the profits generated by the joint enterprise to the various powers that hold concessions in the SIS. The time has come to see what this year's report says.;;;;;;;;;;;;;;
SIS.008.1;Let us see.;;;;;;;;;;;;;;
SIS.009.T;Huge Profit Margins in Shanghai;;;;;;;;;;;;;;
